,url,title,time,narrative
273,https://newsinfo.inquirer.net/806807/5-lp-solons-all-mothers-urge-duterte-to-reassess-bloody-war-vs-drugs,5 LP solons – all mothers – urge Duterte to reassess bloody war vs drugs,"08:34 PM August 16, 2016","Murder investigation (AFP FILE PHOTO)
MANILA — Five mothers who sit in the House of Representaives and belong to the Liberal Party ‎have asked the Duterte administration to “reassess” its bloody battle against  ‎illegal drugs, which has also spawned an alarming number of summary killings.
The LP lawmakers led by  Batanes Rep. Henedina Abad joined party mate, Ifugao Rep. Teddy Baguilat, in calling for a probe of the hundreds of men and women who have been killed in this administration’s six-week crackdown “many of them unproven drug pushers or addicts, and all of them denied their right to due process or the chance to defend themselves.”
ADVERTISEMENT







The petition was signed by Abad, Negros Oriental Rep. Josie Limkaichong, Bataan Rep. Geraldine Roman‎, Occidental Mindoro Rep. Josephine Sato, and Dingat Islands Rep. Kaka Bag-ao.
They said the deaths of innocent victims such as Jefferson Bunuan and Rowena Tiamson were “unacceptable” as the killings have mostly targeted marginalized individuals “who also deserve a fair trial, … due process, and ultimately, … justice.”FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

The rights to a fair trial, due process and justice “belong appropriately to all Filipinos, whether they be victims or suspects of a crime, whether they be rich or poor,” according to the legislators.
The LP lawmakers, who are part of the majority coalition in the House, also demanded a stronger statement from the House leaders to denounce all illegal measures to fight drug trafficking. 
(From left) Batanes Rep. Henedina Abad, Occidental Mindoro Rep. Josephine Sato and Dinagat Rep. Kaka Bag-ao (INQUIRER FILE PHOTOS)
“The summary executions are a false solution. In the long term, human rights abuses can only hurt our country and its potential for genuine peace and prosperity,” said the lawmakers.
Amid the loud protests from international human rights groups against the slaughter being carried out by the police and vigilantes, the LP lawmakers noted the lack of public outcry against the rising body count.
Bataan Rep. Geraldine Roman (INQUIRER FILE PHOTO)
They expressed support for the war against drugs but they said it should be done within the bounds of the law.
The lawmakers asked: “How can we ensure the security of our loved ones when innocent Filipinos are being slain? How can we truthfully say that we feel safe when extrajudicial killings in this country are now at an average of 10 per day?”  SFM
Negros Oriental Rep. Josie Limkaichong (INQUIRER FILE PHOTO)
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
274,https://newsinfo.inquirer.net/800192/house-probe-on-drug-suspects-deaths-in-freezer,House probe on drug suspects’ deaths in freezer,"09:37 PM July 27, 2016","Ifugao Rep. Teddy Baguilat Jr. (Photo from congress.gov.ph)
MANILA — The House leadership has effectively frozen the proposal of Ifugao Rep.‎ Teddy Baguilat to investigate the wave of summary killings under the Duterte administration.
Baguilat said he was surprised that his House Resolution No. 61 was referred to the committee on rules rather than the committee on justice or human rights.
‎
“By not referring it to any investigating body, they can hold it there,” said Baguilat who was still mulling his next moveWednesday evening.
ADVERTISEMENT







Baguilat sought a  probe on the rising body count of drug suspects brought abou‎t by the renewed zeal of the police to carry out President Duterte’s call for an all-out war on drugs.
Baguilat said the President has clarified that he would not condone extra-judicial killings‎ and that the police might have misinterpreted his words. He said a probe would clear this up.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

But Speaker Pantaleon Alvarez said he would block any attempt to probe the bloody police operations because he doubted whether it would lead to any new legislation.
‎
He said the Department of Justice and not Congress would be in the best position to determine whether these were summary executions.  SFM
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
275,https://newsinfo.inquirer.net/801509/widow-tells-duterte-kill-drugs-not-people,"Widow tells Duterte: Kill drugs, not people","12:00 AM August 01, 2016","DARK SIDE OF DRUG WAR Stuck in a swamp of trash in the middle of an estero is the shanty of Michael Siaron (inset) and his wife, Jennilyn Olayres, at Barangay 145 in Santo Niño, Pasay City. Siaron, a suspected drug pusher who was shot dead by motorcycle-riding gunmen, was the subject of a stirring Inquirer photograph that has sparked calls for a stop to summary executions amid a government campaign against illegal drugs. RAFFY LERMA
“KILL drugs, not people.”
That is the message of Jennilyn Olayres to President Duterte, whose war on illegal drugs had taken the life of her husband, Michael Siaron.
ADVERTISEMENT







Olayres (not Olaires as earlier reported) will bury her husband on Wednesday, 11 days after motorcycle-riding men shot him dead at Pasay Rotunda on Edsa and Taft Avenue.
She conceded Siaron, 29, was a drug user, but she said it was impossible that  he was a dealer because they were too poor and could barely pay for their next meal.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Siaron made money by driving a pedicab—a bicycle with a sidecar—and did odd jobs.
He voted for Mr. Duterte in the May 9 presidential election, Olayres said in an interview with the Inquirer on Sunday. 
Olayres, 26,  is not a registered voter, but she said she, too, would have voted for Mr. Duterte “because we wanted an end to crime.”
Six weeks after Siaron cast his vote for the candidate who promised to wipe out the illegal drug trade, he became part of the statistics, falling along with five other men gunned down by suspected vigilantes in Pasay and Manila early on July 23.
The night before he was gunned down, Siaron had dinner at his father’s  fruit stall at the rotunda and bought a P30-“lumpiang shanghai” meal for his wife. Then he returned to his job, never to come home again.
From their shack built on a trash-clogged creek in Barangay Santo Niño in the rundown part of Pasay City, Olayres ran barefoot to Taft Avenue when a friend called out that Siaron had been shot.
 ‘Nobody helped him’ 
ADVERTISEMENT
 


Recalling the moment she found her husband’s body, she said she thought he was just hit by a stray bullet and could still be alive. But he was dead.
“When I was cradling him, I was thinking, ‘How long have you been lying here?’ Nobody bothered to help him. I was furious,” Olayres said, speaking at the Santo Niño barangay hall under the elevated tracks of the LRT where the body of her husband lay in a white coffin.
“Thoughts were running in my mind. ‘It can’t be you. You don’t deserve this. There are others who deserve this more than you,’” she said in a separate interview with Reuters.
“If only I had wings, I would quickly fly to his side,” she said.
Photographers surrounded her behind a police cordon as she cuddled her husband’s body. A piece of cardboard was left next to his body with the words “drug pusher” written on it.
Inquirer photo
The next day, the Inquirer published a front-page photo of a weeping Olayres cradling the body of Siaron, a heartbreaking image that went viral on the internet, sounding a global alarm over human rights violations in the Philippines.
But that picture failed to touch Mr. Duterte. He mentioned it in his inaugural State of the Nation Address to Congress on July 25, calling it melodramatic and seeking to evoke “Pieta,” the 1499 sculpture of Michelangelo depicting a heart-rending scene from the Deposition of Jesus.
“You are portrayed in a broadsheet like [the Virgin] Mary cradling the [body] of Jesus Christ. Let’s do drama here,” Mr. Duterte said in his speech in response to the public outrage inspired by the photo.
Church groups, rights advocates and some sections of the media have criticized Mr. Duterte’s war on drugs and expressed alarm at what they have termed extrajudicial killings.


More than 500 people, mostly poor drug users, have been killed since Mr. Duterte was elected.
As of July 30, the statistics stood at 525 killed: 170 in vigilante attacks and 355 during police operations.
‘No mercy’
In his maiden policy speech, Mr. Duterte declared there would be no letup in the campaign, ordering police and local officials to “double your efforts, triple them if need be.”
“We will not stop until the last drug lord, the last financier and the last pusher have surrendered or put behind bars or below the ground if they so wish,” he said.
He vowed to show “no mercy,” warning criminals that priests and human rights advocates cannot protect them from death.
“If you don’t want to die, if you don’t want to get hurt, don’t rely on priests and human rights [advocates]. That won’t stop death,” he said.
Such words from the tough-talking former mayor of Davao City draw cheers from his supporters, hurting Olayres, who lamented that some people were unperturbed by the killings.
 ‘Difficult to accept’ 
“They’re happy because it hasn’t happened to them. What if they lose a loved one, someone who is not guilty of the offense?” Olayres said in the interview with the Inquirer. “It’s difficult to accept.”


“President Duterte hates pushers. I hope he himself will investigate the killings of people who have been judged with a cardboard,” she said, referring to the cardboard signs that read “drug pusher” left by the killers beside the bodies of their victims.
In the war on drugs, “they should go to the root,” she said, adding that her blood boiled after she saw the Inquirer photo in a blog that branded it as fake.
“I hope they think first before they judge. That kind of situation when you see someone you love slumped on the road, are you going to think of drama?” she said.
“I am not expecting justice for my husband. I know we won’t get that, especially since people believe the cardboards—cardboards that can never prove if the slain person is really a pusher. I just want to clear my husband’s name,” she said. Reports from the wires and Erika Sauler
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
276,https://newsinfo.inquirer.net/802774/diocese-of-bacolod-to-hang-tarps-vs-killings-of-drug-suspects,Diocese of Bacolod to hang tarps vs killings of drug suspects,"07:14 AM August 04, 2016","Youth leaders protest the rise in vigilante-style killings of drug suspects, whose bodies are dumped on the streets and attached with cardboards tagging them as drug pushers. Many fear that drug syndicates are on a purge, killing their peddlers to prevent confessions to the police. The Catholic Church has joined the students in condemning “cardboard justice.”  (INQUIRER FILE PHOTO/RAFFY LERMA)
BACOLOD CITY — The Diocese of Bacolod will be hanging a new tarpaulin to protest the rise of extrajudicial killings of drug suspects.
Starting Thursday (Aug. 4), a tarpaulin with the message “Thou shalt not kill” will hang in front of the San Sebastian Cathedral, the seat of the Bacolod Diocese here.
ADVERTISEMENT







Fr. Felix Pasquin, rector of the San Sebastian Cathedral, said the tarpaulin would clearly convey the Church position against vigilantism in the same way that it showed its opposition to reproductive health law when it hanged its famous “Team Patay, Team Buhay” tarpaulin.
The “Team Patay, Team Buhay” tarpaulin listed down the names of senatorial candidates in 2013 elections who were in favor of or opposed to the reproductive health law.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

The Supreme Court last year ruled in favor of the Diocese of Bacolod that caught the ire of the Commission on Elections when it posted the tarpaulins.
The  Diocese of Bacolod would be standing up for the sacredness of human life, amid the mounting killings in President Rodrigo Duterte’s war on drugs, Pasquin said. 
“We are in favor of the campaign against drugs, but are taking a strong stand against the rampant extrajudicial killings of drug suspects,” Pasquin said.
The Catholic Church has also been opposing the restoration of the death penalty based on moral principles and God’s commandment, he said, adding that “life is sacred and precious because it comes from God.”
He said priests in the Diocese of Bacolod have taken to the pulpit to express alarm over the rise in killings and the need to value life in consonance with the sixth commandment – “Thou shalt not kill.”
The “Thou shalt not kill” tarpaulin will be put up to catechize the people because killing is forbidden by God, according to Pasquin.
“While law enforcers’ killing in self defense is legitimate and accepted in the moral theology of the Church, how do we determine if the claim of self-defense is true?,” he said.
ADVERTISEMENT
 


Pasquin said they received reports of vigilantism, and that those in the drug trade were killing their own people before they were exposed.
“Killing comes from the mouth of the President. Every time he speaks he says ‘I will kill you’ that has become part of our culture,” Pasquin said.
He stressed that the offender should be given a chance to reform and convert.
But once the offender was killed, he added, that would be the end of it.  SFM
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
277,https://newsinfo.inquirer.net/802866/3-killed-over-drugs-in-ecija,3 killed over drugs in Ecija,"01:19 PM August 04, 2016","CABANATUAN CITY — Three men were killed in Nueva Ecija on Wednesday for their apparent links to the illegal drugs trade.
John Kenneth Biernes, 24, was killed in a gunfight with policemen during a 9:30 p.m. buy-bust operation along Tomacruz Street in Barangay (village) Bantug Bulalo village, said SPO1 Ronel Balundo, investigator of the Cabanatuan City police office.
ADVERTISEMENT







Biernes was allegedly on a drug watch list and had fired at an undercover policeman.
In Pantabangan town, 39-year-old Victorino Gajis was shot dead during a buy-bust operation in the sub-village of Guevarra, Barangay West Poblacion at 12:30 pm.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

According to PO3 Rodelio Rivera, Gajis had sold drugs to an undercover agent and resisted arrest by drawing a handgun, prompting the exchange of fire that killed the suspect.
In San Antonio town, two hooded men on board a motorcycle killed Renato Enriquez, 40, a tricycle driver, in Poblacion village at10:50 p.m. Enriquez is supposedly on a  drugs watch list.  SFM/rga 
RELATED VIDEOS

Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
278,https://newsinfo.inquirer.net/802960/thou-shalt-not-kill-tarps-on-display-at-bacolod-cathedral,‘Thou shalt not kill’ tarps on display at Bacolod cathedral,"04:51 PM August 04, 2016","San Sebastian Cathedral, the seat of the Catholic Diocese of Bacolod in Bacolod City. (INQUIRER FILE PHOTO/CONTRIBUTED by Edgar Allan M. Sembrano)
BACOLOD CITY, Negros Occidental — The Diocese of Bacolod has unfurled new tarpaulins condemning extrajudicial killings of drug trade suspects and has announced it will ask the parishes within its jurisdiction to hold a regular collection during masses to raise funds for the rehabilitation of drug suspects who have surrendered to the police.
Starting Thursday, the tarpaulins with the message “Thou shalt not kill” are displayed in front of the San Sebastian Cathedral, the seat of the Bacolod Diocese here.
ADVERTISEMENT







Fr. Felix Pasquin, rector of the San Sebastian Cathedral, said the tarpaulin would clearly convey the Church position against vigilantism in the same way that it showed its opposition to reproductive health law when it hanged its famous “Team Patay, Team Buhay” (Team Death, Team Life) tarpaulin.
The “Team Patay, Team Buhay” tarpaulin listed down the names of senatorial candidates in 2013 elections who were in favor of or opposed to the reproductive health law.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

The Supreme Court last year ruled in favor of the Diocese of Bacolod that caught the ire of the Commission on Elections for posting the tarpaulins.
This time, the Diocese of Bacolod is again standing up for the sacredness of human life, amid the mounting killings in President Rodrigo Duterte’s war against crimes, according to Pasquin. 
The messages of the tarpaulins are as follows: “Thou shalt not kill…drugs kill…crimes kill…corruption and poverty kill…abortion is killing…summary execution is killing. Life is sacred.”
Pasquin said the tarpaulins did not single out any person or group for censure, but condemned all forms of killing against the teachings of Christ.
“We are in favor of the campaign against drugs, but are taking a strong stand against the rampant extrajudicial killings of drug suspects,” Pasquin said.
The Church would also oppose the restoration of the death penalty based on moral principles and God’s commandment, he said, adding that “life is sacred and precious because it comes from God.”
He said priests in the Diocese of Bacolod have taken to the pulpit to express alarm over the rising number of killings and the need to value life in consonance with the sixth commandment – “Thou shalt not kill.”
ADVERTISEMENT
 


The “Thou shalt not kill” tarpaulins are meant to catechize the people on the sin of killing as forbidden by God, according to Pasquin.
“While law enforcers’ killing in self defense is legitimate and accepted in the moral theology of the Church, how do we determine if the claim of self defense is true?” he said.
Pasquin said they received reports of vigilantism, and drug trade leaders killing their own people to prevent them from surrendering to the police and confessing amid the government’s intensified war on drugs.
“Killing comes from the mouth of the President. Every time he speaks he says ‘I will kill you,’ that has become part of our culture,” Pasquin said.
He stressed that the offender should be given a chance to reform and convert.
But no reform and conversion could happen in the killing spree apparently being encouraged by government, said Pasquin.
Pasquin said the Catholic church would help government in the rehabilitation of surrendered drug users, especially in the aspect of spiritual formation.
He said parishes in the Diocese of Bacolod would hold a regular recollection to raise funds for the rehabilitation of drug suspects.
Spiritual formation is the most important aspect of rehabilitation, according to Paquin.  SFM
RELATED VIDEOS



Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
279,https://newsinfo.inquirer.net/803885/7-salvaging-victims-found-in-pasay,7 ‘salvaging’ victims found in Pasay,"12:10 AM August 08, 2016","SEVEN victims of summary executions were reported in Pasay City for the first week of August, including a woman whose body was found stuffed into a sack and a man who was shot while standing in front of a known drug pusher’s house.
Most of the victims were killed by still unidentified motorcycle-riding men and five of them were left with placards claiming they were drug pushers or thieves.
ADVERTISEMENT







The woman inside the sack was identified only as “Bechay,” said to be an ex-convict. The police said a hospital employee found the sack around 2 a.m. on Aug. 5, near the Philippine Trading Center on Roxas Boulevard.
The victim’s head was wrapped in plastic, her hands tied behind her back. There was a wound on the head which indicated that she may have been hit by a blunt object, investigators said. Inside the sack was a cardboard sign claiming she was a drug addict-pickpocket and a pest to society.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Another woman identified as Maria Perla Bulaquena or Kimberly, 33, jobless, was killed on Aug. 5 around 9 p.m.
A witness told the police that two men wearing bonnets barged into the victim’s house  on Higgins Street, Maricaban, shot her and left a sign saying “tulak ako wag tularan (I’m a drug pusher, don’t be like me).” 
Mistaken identity? 
Around two hours earlier, Dante de Paz, 27, a lender and resident of Apelo Cruz Street, Malibay, was shot in front of a house on C. Jose Street in Malibay. Barangay officials said the house owner, Michael Florence Cornejo, was listed as a drug personality in their watch list although he has yet to surrender.
Around midnight of Aug. 4, a watchman found the bullet-riddled body of Jefrey Anacio/Jefrey Panga on Kalayaan Road in Barangay 201. A police report said residents “expressed joy” because the victim was a known drug pusher in the area.
On Aug. 3, around 10 p.m., a yet to be identified victim dressed in a yellow shirt and jogging pants was gunned down on FB Harrison Street.
A witness said the man was shot by one of six men on board four motorcycles. They left a sign which accused him of being a thief and drug addict.
ADVERTISEMENT
 


On Aug. 2, around 7 p.m., two men on a motorcycle shot  Arthuro Custodio, 35, inside his house on Cinco de Junio Street, Sun Valley. A sign claimed that Custodio, said to be included in the barangay drug watch list, was a pusher.
Policemen also found a still unidentified man shot dead on Aug. 1 on Bac 1-11 Drive in Don Carlos Village. He had a tattoo which read “Neneng Bindoy” and a sign saying he was a snatcher.
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
280,https://newsinfo.inquirer.net/804318/drug-suspect-who-surrendered-shot-dead,Drug suspect who surrendered shot dead,"11:26 PM August 08, 2016","A SUSPECTED drug pusher who surrendered to authorities in Quezon City two weeks ago was killed by motorcycle-riding gunmen near his house on Sunday night. Mario dela Cruz Sr. was pronounced dead on arrival at Capitol Medical Center after his family rushed him there.
A day before he was gunned down, the 52-year-old Dela Cruz failed to attend a briefing, part of the terms of his surrender, the police said.
ADVERTISEMENT







Based on a police report, the victim and his friend were talking outside a neighbor’s house at the corner of H. Francisco Street and Roosevelt Avenue in Barangay Paraiso, San Francisco del Monte, Quezon City, when they were approached by two men on a motorcycle.
Case investigator PO2 Anthony Tejerero said that according to the victim’s friend, Wilber Escalona, the suspects asked Dela Cruz, “Why are you here?” The back rider then took out a gun and shot Dela Cruz repeatedly as Escalona escaped.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Quezon City Police District director Senior Supt. Guillermo Eleazar said on Monday that they learned that the victim, an alleged drug pusher, surrendered to barangay officials two weeks ago under the police’s Oplan Tokhang.
Authorities recovered from the crime scene three cartridges from a .45-cal. pistol. Based on the Inquirer’s kill list as of Aug. 4, around 200 persons have been slain by vigilantes since June 30. 
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
281,https://newsinfo.inquirer.net/804684/druggie-survives-3-others-not-as-lucky,Druggie survives; 3 others not as lucky,"01:06 AM August 10, 2016","TWO ALLEGED drug suspects targeted by unidentified gunmen on Monday night met different fates: One survived and is now recovering in the hospital, while the other was found dead with a cardboard sign saying he sold drugs and was a thief.
The man who survived, 33-year-old Ronaldo Ruiz, earlier surrendered to authorities after his name was included on the Pasig police watch list.
ADVERTISEMENT







On Monday night, he was buying food from a store in Barangay Rosario with his daughter when two motorcycle-riding men shot him repeatedly. He was brought to a nearby hospital where he remained under observation.
In Marikina City, the body of a still unidentified man was found at East Avenue Nile Village, Barangay Sto. Niño, around 10:30 p.m. Described to be around 35 to 40 years old, the victim who had “Sputnik” and “Rommel Warrior 1” tattoos, was lying face down in the street when found by a jeepney driver.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

According to SPO2 Marlon Maiso, the man’s head was wrapped in duct tape with a cardboard sign beside him that read: “Pusher, magnanakaw ako, huag tularan. (I’m a pusher, thief. Don’t emulate me).”
Manila drug busts 
Also found near his body were eight bullet casings, while his pocket yielded a sachet believed to contain “shabu.”
In Manila, policemen killed in separate operations two suspected drug pushers who allegedly resisted arrest.
Sampaloc-based officers led by SPO4 Ramon Relator killed Marzoc Macawadib at his home on Rosarito Street. Relator’s team, according to a police report, stormed the house after they learned that Macawadib was selling drugs.
Also known as Jamar, the suspect allegedly fired first, prompting PO1 Levie Patricio to retaliate.
Meanwhile, Meisic station members led by Senior Insp. Rommel Salazar killed Ferdinand Salazar in an buy-bust operation.
ADVERTISEMENT
 


Ferdinand Salazar allegedly sensed he was dealing with undercover cop, PO2 Raymond Boco, and fired at the officer. The suspect missed Boco, who returned fire in self-defense.
The manner in which the two were killed was similar to those reported in at least 17 buy-bust operations in Manila from July 1 to 30. With Faye Orellana
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
282,https://newsinfo.inquirer.net/804241/hpg-nbi-give-conflicting-findings-on-death-of-motorcyclist,"HPG, NBI give conflicting reports on death of motorcyclist","06:32 PM August 08, 2016","
HOW did motorcyclist John Dela Riarte die? The Highway Patrol Group (HPG), National Bureau of Investigation (NBI) and the Public Attorneys’ Office (PAO) Forensic Laboratory have conflicting findings.
ADVERTISEMENT







Based on the spot report by HPG, Dela Riarte was shot twice after he attempted to grab the gun of one of the arresting officers, Police Officer 2 Jonjie Manon-og. PO3 Jeremiah De Villa shot the victim twice after Manon-og shouted that Dela Riarte grabbed his gun.
The report said Dela Riarte was taken to the hospital but declared dead on arrival.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

The NBI’s “human sketch” on the other hand showed that Dela Riarte sustained four gunshot wounds.
Dela Riarte was arrested last July 29 after he figured in a road altercation with another motorist, Eric Fajardo. He was handcuffed and supposed to be brought to Camp Crame but was shot along the way. 
On the other hand, based on the forensic report by PAO’s Forensic Laboratory conducted by Dr. Erwin P. Erfe, Dela Riarte sustained five entry wounds and two exit wounds.
Four of the entry wounds are in the chest, pelvic and front upper thigh while one was at the back of the right thigh.
“Isa po ay contact gunshot wound. Nakadikit sa dibdib nya nung binaril sya,” Dr. Erfe said at a press conference.
He added that based on the size of the wounds, it would appear that a .45 caliber was used when he was shot in the front while a .9mm was used to shoot him at the back of his right thigh.
“Entry wound is 15-25 degree angle. Acute yung angle maaaring nakadapa siya nung binaril siya sa likuran,” Erfe said.
ADVERTISEMENT
 


He added that there were also handcuff marks on the victim and abrasions on his right pelvic area and buttocks.
Dela Riarte’s brother, Robert, already filed before the Department of Justice (DOJ) a complaint against De Villa and Manon-og. The two policemen are facing complaints for murder, robbery, violations of Republic Act 9475 or the Anti-Torture Law and RA 7438 or the Act defining certain rights of person arrested, detained or under custodial investigation.
Dela Riarte’s relatives said the P30,000 that the victim had inside his body bag was also missing.
The victim’s brother, accompanied PAO Chief Persida Rueda-Acosta, submitted a complaint-affidavit including affidavits of witnesses and the video taken by a fellow commuter./rga
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
283,https://newsinfo.inquirer.net/805520/3-drug-suspects-killed-in-isabela,3 drug suspects killed in Isabela,"08:08 AM August 12, 2016","Crime scene investigation. (INQUIRER FILE PHOTO/NIÑO JESUS ORBETA)
CITY OF ILAGAN, Isabela — Three drug pushing suspects were killed by unidentified gunmen in Ilagan City and Echague on Wednesday (Aug. 10), police said.
Francisco Nicolas, 66, was shot three times as he was about to enter his vehicle in Ipil village, Echague town at 9:30 a.m.
ADVERTISEMENT







Michael Castillo, 45, witnessed the attack and chased the killer, and was also shot dead.
Both fatalities were traders who were under police surveillance due to suspicions they had ties to illegal drugs, Supt. Narciso Paragas, Isabela police spokesperson, said.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Clifford Talana, 32, was shot and killed by two motorcycle-riding gunmen at the national road in Ilagan’s Malalam village. Talana, who was also under a drug watch list, was purchasing an item at the Antonio Store when he was attacked.  SFM
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
